"caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","term","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes","justice","justiceName","vote","opinion","direction","majority","firstAgreement","secondAgreement"
"1795-001","1795-001-01","1795-001-01-01","1795-001-01-01-01-02",2/20/1795,6,"3 U.S. 17",,"1 L. Ed. 490","1795 U.S. LEXIS 326",1795,104,"Jay",,"THE UNITED STATES VERSUS HAMILTON",,,110,,27,,14,,,0,176,,176,,0,1,,1,1,11,0,1,0,0,10020,1,2,0,7,4,6,600,,,1,1,6,0,3,"WCushing",1,1,2,2,,
"1795-001","1795-001-01","1795-001-01-01","1795-001-01-01-01-03",2/20/1795,6,"3 U.S. 17",,"1 L. Ed. 490","1795 U.S. LEXIS 326",1795,104,"Jay",,"THE UNITED STATES VERSUS HAMILTON",,,110,,27,,14,,,0,176,,176,,0,1,,1,1,11,0,1,0,0,10020,1,2,0,7,4,6,600,,,1,1,6,0,4,"JWilson",1,2,2,2,,
"1795-001","1795-001-01","1795-001-01-01","1795-001-01-01-01-04",2/20/1795,6,"3 U.S. 17",,"1 L. Ed. 490","1795 U.S. LEXIS 326",1795,104,"Jay",,"THE UNITED STATES VERSUS HAMILTON",,,110,,27,,14,,,0,176,,176,,0,1,,1,1,11,0,1,0,0,10020,1,2,0,7,4,6,600,,,1,1,6,0,5,"JBlair",1,1,2,2,,
"1795-001","1795-001-01","1795-001-01-01","1795-001-01-01-01-05",2/20/1795,6,"3 U.S. 17",,"1 L. Ed. 490","1795 U.S. LEXIS 326",1795,104,"Jay",,"THE UNITED STATES VERSUS HAMILTON",,,110,,27,,14,,,0,176,,176,,0,1,,1,1,11,0,1,0,0,10020,1,2,0,7,4,6,600,,,1,1,6,0,6,"JIredell",1,1,2,2,,
"1795-001","1795-001-01","1795-001-01-01","1795-001-01-01-01-06",2/20/1795,6,"3 U.S. 17",,"1 L. Ed. 490","1795 U.S. LEXIS 326",1795,104,"Jay",,"THE UNITED STATES VERSUS HAMILTON",,,110,,27,,14,,,0,176,,176,,0,1,,1,1,11,0,1,0,0,10020,1,2,0,7,4,6,600,,,1,1,6,0,8,"WPaterson",1,1,2,2,,
"1795-002","1795-002-01","1795-002-01-01","1795-002-01-01-01-01",2/24/1795,8,"3 U.S. 54",,"1 L. Ed. 507","1795 U.S. LEXIS 329",1795,104,"Jay",,"PENHALLOW, et al. VERSUS DOANE'S ADMINISTRATORS",2/6/1795,,102,,102,,13,,,0,,,424,,0,1,3,2,1,2,0,0,0,0,90330,9,2,0,7,4,6,600,"1 Journ. Congress 259",,1,1,3,3,1,"JJay",1,1,2,2,,
"1795-002","1795-002-01","1795-002-01-01","1795-002-01-01-01-02",2/24/1795,8,"3 U.S. 54",,"1 L. Ed. 507","1795 U.S. LEXIS 329",1795,104,"Jay",,"PENHALLOW, et al. VERSUS DOANE'S ADMINISTRATORS",2/6/1795,,102,,102,,13,,,0,,,424,,0,1,3,2,1,2,0,0,0,0,90330,9,2,0,7,4,6,600,"1 Journ. Congress 259",,1,1,3,3,3,"WCushing",2,2,1,1,,
"1795-002","1795-002-01","1795-002-01-01","1795-002-01-01-01-03",2/24/1795,8,"3 U.S. 54",,"1 L. Ed. 507","1795 U.S. LEXIS 329",1795,104,"Jay",,"PENHALLOW, et al. VERSUS DOANE'S ADMINISTRATORS",2/6/1795,,102,,102,,13,,,0,,,424,,0,1,3,2,1,2,0,0,0,0,90330,9,2,0,7,4,6,600,"1 Journ. Congress 259",,1,1,3,3,4,"JWilson",1,1,2,2,,
"1795-002","1795-002-01","1795-002-01-01","1795-002-01-01-01-04",2/24/1795,8,"3 U.S. 54",,"1 L. Ed. 507","1795 U.S. LEXIS 329",1795,104,"Jay",,"PENHALLOW, et al. VERSUS DOANE'S ADMINISTRATORS",2/6/1795,,102,,102,,13,,,0,,,424,,0,1,3,2,1,2,0,0,0,0,90330,9,2,0,7,4,6,600,"1 Journ. Congress 259",,1,1,3,3,5,"JBlair",2,2,1,1,,
"1795-002","1795-002-01","1795-002-01-01","1795-002-01-01-01-05",2/24/1795,8,"3 U.S. 54",,"1 L. Ed. 507","1795 U.S. LEXIS 329",1795,104,"Jay",,"PENHALLOW, et al. VERSUS DOANE'S ADMINISTRATORS",2/6/1795,,102,,102,,13,,,0,,,424,,0,1,3,2,1,2,0,0,0,0,90330,9,2,0,7,4,6,600,"1 Journ. Congress 259",,1,1,3,3,6,"JIredell",2,1,1,1,,
"1795-002","1795-002-01","1795-002-01-01","1795-002-01-01-01-06",2/24/1795,8,"3 U.S. 54",,"1 L. Ed. 507","1795 U.S. LEXIS 329",1795,104,"Jay",,"PENHALLOW, et al. VERSUS DOANE'S ADMINISTRATORS",2/6/1795,,102,,102,,13,,,0,,,424,,0,1,3,2,1,2,0,0,0,0,90330,9,2,0,7,4,6,600,"1 Journ. Congress 259",,1,1,3,3,8,"WPaterson",1,2,2,2,,
"1795-003","1795-003-01","1795-003-01-01","1795-003-01-01-01-01",3/2/1795,8,"3 U.S. 19",,"1 L. Ed. 491","1795 U.S. LEXIS 327",1795,104,"Jay",,"BINGHAM, PLAINTIFF IN ERR. VERSUS CABBOT et al.",2/21/1795,,600,,174,,13,,,0,418,,418,,0,1,,1,1,3,0,1,0,0,90320,9,2,0,3,,9,900,"NULL",,4,1,2,2,1,"JJay",,1,,,,
"1795-003","1795-003-01","1795-003-01-01","1795-003-01-01-01-02",3/2/1795,8,"3 U.S. 19",,"1 L. Ed. 491","1795 U.S. LEXIS 327",1795,104,"Jay",,"BINGHAM, PLAINTIFF IN ERR. VERSUS CABBOT et al.",2/21/1795,,600,,174,,13,,,0,418,,418,,0,1,,1,1,3,0,1,0,0,90320,9,2,0,3,,9,900,"NULL",,4,1,2,2,3,"WCushing",2,2,1,1,6,
"1795-003","1795-003-01","1795-003-01-01","1795-003-01-01-01-03",3/2/1795,8,"3 U.S. 19",,"1 L. Ed. 491","1795 U.S. LEXIS 327",1795,104,"Jay",,"BINGHAM, PLAINTIFF IN ERR. VERSUS CABBOT et al.",2/21/1795,,600,,174,,13,,,0,418,,418,,0,1,,1,1,3,0,1,0,0,90320,9,2,0,3,,9,900,"NULL",,4,1,2,2,4,"JWilson",1,2,2,2,,
"1795-003","1795-003-01","1795-003-01-01","1795-003-01-01-01-04",3/2/1795,8,"3 U.S. 19",,"1 L. Ed. 491","1795 U.S. LEXIS 327",1795,104,"Jay",,"BINGHAM, PLAINTIFF IN ERR. VERSUS CABBOT et al.",2/21/1795,,600,,174,,13,,,0,418,,418,,0,1,,1,1,3,0,1,0,0,90320,9,2,0,3,,9,900,"NULL",,4,1,2,2,5,"JBlair",,1,,,,
"1795-003","1795-003-01","1795-003-01-01","1795-003-01-01-01-05",3/2/1795,8,"3 U.S. 19",,"1 L. Ed. 491","1795 U.S. LEXIS 327",1795,104,"Jay",,"BINGHAM, PLAINTIFF IN ERR. VERSUS CABBOT et al.",2/21/1795,,600,,174,,13,,,0,418,,418,,0,1,,1,1,3,0,1,0,0,90320,9,2,0,3,,9,900,"NULL",,4,1,2,2,6,"JIredell",2,2,1,1,,
"1795-003","1795-003-01","1795-003-01-01","1795-003-01-01-01-06",3/2/1795,8,"3 U.S. 19",,"1 L. Ed. 491","1795 U.S. LEXIS 327",1795,104,"Jay",,"BINGHAM, PLAINTIFF IN ERR. VERSUS CABBOT et al.",2/21/1795,,600,,174,,13,,,0,418,,418,,0,1,,1,1,3,0,1,0,0,90320,9,2,0,3,,9,900,"NULL",,4,1,2,2,8,"WPaterson",1,2,2,2,,
"1795-004","1795-004-01","1795-004-01-01","1795-004-01-01-01-01",3/3/1795,6,"3 U.S. 42",,"1 L. Ed. 502","1795 U.S. LEXIS 328",1795,104,"Jay",,"UNITED STATES VERSUS JUDGE LAWRENCE",2/18/1795,,27,,16,60,8,,,0,173,,173,,0,1,,1,1,9,0,0,0,0,90340,9,1,0,3,7,6,600,,,1,1,6,0,1,"JJay",1,1,1,2,,
"1795-004","1795-004-01","1795-004-01-01","1795-004-01-01-01-02",3/3/1795,6,"3 U.S. 42",,"1 L. Ed. 502","1795 U.S. LEXIS 328",1795,104,"Jay",,"UNITED STATES VERSUS JUDGE LAWRENCE",2/18/1795,,27,,16,60,8,,,0,173,,173,,0,1,,1,1,9,0,0,0,0,90340,9,1,0,3,7,6,600,,,1,1,6,0,3,"WCushing",1,1,1,2,,
"1795-004","1795-004-01","1795-004-01-01","1795-004-01-01-01-03",3/3/1795,6,"3 U.S. 42",,"1 L. Ed. 502","1795 U.S. LEXIS 328",1795,104,"Jay",,"UNITED STATES VERSUS JUDGE LAWRENCE",2/18/1795,,27,,16,60,8,,,0,173,,173,,0,1,,1,1,9,0,0,0,0,90340,9,1,0,3,7,6,600,,,1,1,6,0,4,"JWilson",1,1,1,2,,
"1795-004","1795-004-01","1795-004-01-01","1795-004-01-01-01-04",3/3/1795,6,"3 U.S. 42",,"1 L. Ed. 502","1795 U.S. LEXIS 328",1795,104,"Jay",,"UNITED STATES VERSUS JUDGE LAWRENCE",2/18/1795,,27,,16,60,8,,,0,173,,173,,0,1,,1,1,9,0,0,0,0,90340,9,1,0,3,7,6,600,,,1,1,6,0,5,"JBlair",1,1,1,2,,
"1795-004","1795-004-01","1795-004-01-01","1795-004-01-01-01-05",3/3/1795,6,"3 U.S. 42",,"1 L. Ed. 502","1795 U.S. LEXIS 328",1795,104,"Jay",,"UNITED STATES VERSUS JUDGE LAWRENCE",2/18/1795,,27,,16,60,8,,,0,173,,173,,0,1,,1,1,9,0,0,0,0,90340,9,1,0,3,7,6,600,,,1,1,6,0,6,"JIredell",1,1,1,2,,
"1795-004","1795-004-01","1795-004-01-01","1795-004-01-01-01-06",3/3/1795,6,"3 U.S. 42",,"1 L. Ed. 502","1795 U.S. LEXIS 328",1795,104,"Jay",,"UNITED STATES VERSUS JUDGE LAWRENCE",2/18/1795,,27,,16,60,8,,,0,173,,173,,0,1,,1,1,9,0,0,0,0,90340,9,1,0,3,7,6,600,,,1,1,6,0,8,"WPaterson",1,1,1,2,,
"1795-005","1795-005-01","1795-005-01-01","1795-005-01-01-01-01",8/24/1795,6,"3 U.S. 121",,"1 L. Ed. 535","1795 U.S. LEXIS 330",1795,201,"Rutledge",,"THE UNITED STATES v. RICHARD PETERS, DISTRICT JUDGE",8/22/1795,,27,,16,60,10,,,0,176,,176,,0,1,,1,1,2,0,0,0,0,90320,9,1,0,4,,6,600,"unidentifiable",,9,1,5,0,9,"JRutledge",1,1,1,2,,
"1795-005","1795-005-01","1795-005-01-01","1795-005-01-01-01-02",8/24/1795,6,"3 U.S. 121",,"1 L. Ed. 535","1795 U.S. LEXIS 330",1795,201,"Rutledge",,"THE UNITED STATES v. RICHARD PETERS, DISTRICT JUDGE",8/22/1795,,27,,16,60,10,,,0,176,,176,,0,1,,1,1,2,0,0,0,0,90320,9,1,0,4,,6,600,"unidentifiable",,9,1,5,0,3,"WCushing",1,1,1,2,,
"1795-005","1795-005-01","1795-005-01-01","1795-005-01-01-01-03",8/24/1795,6,"3 U.S. 121",,"1 L. Ed. 535","1795 U.S. LEXIS 330",1795,201,"Rutledge",,"THE UNITED STATES v. RICHARD PETERS, DISTRICT JUDGE",8/22/1795,,27,,16,60,10,,,0,176,,176,,0,1,,1,1,2,0,0,0,0,90320,9,1,0,4,,6,600,"unidentifiable",,9,1,5,0,4,"JWilson",1,1,1,2,,
"1795-005","1795-005-01","1795-005-01-01","1795-005-01-01-01-04",8/24/1795,6,"3 U.S. 121",,"1 L. Ed. 535","1795 U.S. LEXIS 330",1795,201,"Rutledge",,"THE UNITED STATES v. RICHARD PETERS, DISTRICT JUDGE",8/22/1795,,27,,16,60,10,,,0,176,,176,,0,1,,1,1,2,0,0,0,0,90320,9,1,0,4,,6,600,"unidentifiable",,9,1,5,0,5,"JBlair",,1,,,,
"1795-005","1795-005-01","1795-005-01-01","1795-005-01-01-01-05",8/24/1795,6,"3 U.S. 121",,"1 L. Ed. 535","1795 U.S. LEXIS 330",1795,201,"Rutledge",,"THE UNITED STATES v. RICHARD PETERS, DISTRICT JUDGE",8/22/1795,,27,,16,60,10,,,0,176,,176,,0,1,,1,1,2,0,0,0,0,90320,9,1,0,4,,6,600,"unidentifiable",,9,1,5,0,6,"JIredell",1,1,1,2,,
"1795-005","1795-005-01","1795-005-01-01","1795-005-01-01-01-06",8/24/1795,6,"3 U.S. 121",,"1 L. Ed. 535","1795 U.S. LEXIS 330",1795,201,"Rutledge",,"THE UNITED STATES v. RICHARD PETERS, DISTRICT JUDGE",8/22/1795,,27,,16,60,10,,,0,176,,176,,0,1,,1,1,2,0,0,0,0,90320,9,1,0,4,,6,600,"unidentifiable",,9,1,5,0,8,"WPaterson",1,,1,2,,
"1795-006","1795-006-01","1795-006-01-01","1795-006-01-01-01-01",8/22/1795,8,"3 U.S. 133",,"1 L. Ed. 540","1795 U.S. LEXIS 331",1795,201,"Rutledge",,"TALBOT, APPELLANT, VERSUS JANSON, APPELLEE, et al.",8/6/1795,,193,,174,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,40070,4,1,0,7,,9,900,"NULL",,9,1,4,0,9,"JRutledge",1,2,1,2,,
"1795-006","1795-006-01","1795-006-01-01","1795-006-01-01-01-02",8/22/1795,8,"3 U.S. 133",,"1 L. Ed. 540","1795 U.S. LEXIS 331",1795,201,"Rutledge",,"TALBOT, APPELLANT, VERSUS JANSON, APPELLEE, et al.",8/6/1795,,193,,174,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,40070,4,1,0,7,,9,900,"NULL",,9,1,4,0,3,"WCushing",1,2,1,2,,
"1795-006","1795-006-01","1795-006-01-01","1795-006-01-01-01-03",8/22/1795,8,"3 U.S. 133",,"1 L. Ed. 540","1795 U.S. LEXIS 331",1795,201,"Rutledge",,"TALBOT, APPELLANT, VERSUS JANSON, APPELLEE, et al.",8/6/1795,,193,,174,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,40070,4,1,0,7,,9,900,"NULL",,9,1,4,0,4,"JWilson",,,,,,
"1795-006","1795-006-01","1795-006-01-01","1795-006-01-01-01-04",8/22/1795,8,"3 U.S. 133",,"1 L. Ed. 540","1795 U.S. LEXIS 331",1795,201,"Rutledge",,"TALBOT, APPELLANT, VERSUS JANSON, APPELLEE, et al.",8/6/1795,,193,,174,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,40070,4,1,0,7,,9,900,"NULL",,9,1,4,0,5,"JBlair",,1,,,,
"1795-006","1795-006-01","1795-006-01-01","1795-006-01-01-01-05",8/22/1795,8,"3 U.S. 133",,"1 L. Ed. 540","1795 U.S. LEXIS 331",1795,201,"Rutledge",,"TALBOT, APPELLANT, VERSUS JANSON, APPELLEE, et al.",8/6/1795,,193,,174,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,40070,4,1,0,7,,9,900,"NULL",,9,1,4,0,6,"JIredell",1,2,1,2,,
"1795-006","1795-006-01","1795-006-01-01","1795-006-01-01-01-06",8/22/1795,8,"3 U.S. 133",,"1 L. Ed. 540","1795 U.S. LEXIS 331",1795,201,"Rutledge",,"TALBOT, APPELLANT, VERSUS JANSON, APPELLEE, et al.",8/6/1795,,193,,174,,13,,,0,114,,432,,0,1,2,1,1,2,0,0,0,0,40070,4,1,0,7,,9,900,"NULL",,9,1,4,0,8,"WPaterson",1,2,1,2,,
"1796-001","1796-001-01","1796-001-01-01","1796-001-01-01-01-02",2/26/1796,6,"3 U.S. 184",,"1 L. Ed. 562","1796 U.S. LEXIS 398",1796,202,"Rutledge",,"HILLS et al. PLAINTIFFS IN ERROR; VERSUS ROSS",2/26/1796,,501,,501,,13,,,0,409,,409,,0,1,,2,1,2,0,0,0,0,90320,9,2,0,4,7,6,600,"Judiciary Act of 1789, sec. 30",,3,1,5,0,3,"WCushing",1,1,2,2,,
"1796-001","1796-001-01","1796-001-01-01","1796-001-01-01-01-03",2/26/1796,6,"3 U.S. 184",,"1 L. Ed. 562","1796 U.S. LEXIS 398",1796,202,"Rutledge",,"HILLS et al. PLAINTIFFS IN ERROR; VERSUS ROSS",2/26/1796,,501,,501,,13,,,0,409,,409,,0,1,,2,1,2,0,0,0,0,90320,9,2,0,4,7,6,600,"Judiciary Act of 1789, sec. 30",,3,1,5,0,4,"JWilson",1,1,2,2,,
"1796-001","1796-001-01","1796-001-01-01","1796-001-01-01-01-04",2/26/1796,6,"3 U.S. 184",,"1 L. Ed. 562","1796 U.S. LEXIS 398",1796,202,"Rutledge",,"HILLS et al. PLAINTIFFS IN ERROR; VERSUS ROSS",2/26/1796,,501,,501,,13,,,0,409,,409,,0,1,,2,1,2,0,0,0,0,90320,9,2,0,4,7,6,600,"Judiciary Act of 1789, sec. 30",,3,1,5,0,6,"JIredell",1,1,2,2,,
"1796-001","1796-001-01","1796-001-01-01","1796-001-01-01-01-05",2/26/1796,6,"3 U.S. 184",,"1 L. Ed. 562","1796 U.S. LEXIS 398",1796,202,"Rutledge",,"HILLS et al. PLAINTIFFS IN ERROR; VERSUS ROSS",2/26/1796,,501,,501,,13,,,0,409,,409,,0,1,,2,1,2,0,0,0,0,90320,9,2,0,4,7,6,600,"Judiciary Act of 1789, sec. 30",,3,1,5,0,8,"WPaterson",1,1,2,2,,
"1796-001","1796-001-01","1796-001-01-01","1796-001-01-01-01-06",2/26/1796,6,"3 U.S. 184",,"1 L. Ed. 562","1796 U.S. LEXIS 398",1796,202,"Rutledge",,"HILLS et al. PLAINTIFFS IN ERROR; VERSUS ROSS",2/26/1796,,501,,501,,13,,,0,409,,409,,0,1,,2,1,2,0,0,0,0,90320,9,2,0,4,7,6,600,"Judiciary Act of 1789, sec. 30",,3,1,5,0,10,"SChase",1,1,2,2,,
"1796-002","1796-002-01","1796-002-01-01","1796-002-01-01-01-02",2/17/1796,6,"3 U.S. 188",,"1 L. Ed. 563","1796 U.S. LEXIS 399",1796,202,"Rutledge",,"M'DONOUGH, VERSUS DANNERY, AND THE SHIP MARY FORD",2/4/1796,,195,,195,,13,,,0,80,,418,,0,1,3,2,1,2,0,0,0,0,90320,9,2,0,4,,6,600,,,3,1,5,0,3,"WCushing",3,2,2,2,,
"1796-002","1796-002-01","1796-002-01-01","1796-002-01-01-01-03",2/17/1796,6,"3 U.S. 188",,"1 L. Ed. 563","1796 U.S. LEXIS 399",1796,202,"Rutledge",,"M'DONOUGH, VERSUS DANNERY, AND THE SHIP MARY FORD",2/4/1796,,195,,195,,13,,,0,80,,418,,0,1,3,2,1,2,0,0,0,0,90320,9,2,0,4,,6,600,,,3,1,5,0,4,"JWilson",1,1,2,2,,
"1796-002","1796-002-01","1796-002-01-01","1796-002-01-01-01-04",2/17/1796,6,"3 U.S. 188",,"1 L. Ed. 563","1796 U.S. LEXIS 399",1796,202,"Rutledge",,"M'DONOUGH, VERSUS DANNERY, AND THE SHIP MARY FORD",2/4/1796,,195,,195,,13,,,0,80,,418,,0,1,3,2,1,2,0,0,0,0,90320,9,2,0,4,,6,600,,,3,1,5,0,6,"JIredell",1,1,2,2,,
"1796-002","1796-002-01","1796-002-01-01","1796-002-01-01-01-05",2/17/1796,6,"3 U.S. 188",,"1 L. Ed. 563","1796 U.S. LEXIS 399",1796,202,"Rutledge",,"M'DONOUGH, VERSUS DANNERY, AND THE SHIP MARY FORD",2/4/1796,,195,,195,,13,,,0,80,,418,,0,1,3,2,1,2,0,0,0,0,90320,9,2,0,4,,6,600,,,3,1,5,0,8,"WPaterson",1,1,2,2,,
"1796-002","1796-002-01","1796-002-01-01","1796-002-01-01-01-06",2/17/1796,6,"3 U.S. 188",,"1 L. Ed. 563","1796 U.S. LEXIS 399",1796,202,"Rutledge",,"M'DONOUGH, VERSUS DANNERY, AND THE SHIP MARY FORD",2/4/1796,,195,,195,,13,,,0,80,,418,,0,1,3,2,1,2,0,0,0,0,90320,9,2,0,4,,6,600,,,3,1,5,0,10,"SChase",1,1,2,2,,
"1796-003","1796-003-01","1796-003-01-01","1796-003-01-01-01-02",3/7/1796,8,"3 U.S. 199",,"1 L. Ed. 568","1796 U.S. LEXIS 400",1796,202,"Rutledge",,"WARE, ADMINSITRATOR OF JONES, PLAINTIFF IN ERROR, VERSUS HYLTON et al.",2/6/1796,,193,,138,,13,,,0,436,,436,,0,1,,1,3,3,0,1,0,0,100050,10,2,0,2,4,1,148,"NULL",,3,1,5,0,3,"WCushing",1,2,2,2,,
"1796-003","1796-003-01","1796-003-01-01","1796-003-01-01-01-03",3/7/1796,8,"3 U.S. 199",,"1 L. Ed. 568","1796 U.S. LEXIS 400",1796,202,"Rutledge",,"WARE, ADMINSITRATOR OF JONES, PLAINTIFF IN ERROR, VERSUS HYLTON et al.",2/6/1796,,193,,138,,13,,,0,436,,436,,0,1,,1,3,3,0,1,0,0,100050,10,2,0,2,4,1,148,"NULL",,3,1,5,0,4,"JWilson",1,2,2,2,,
"1796-003","1796-003-01","1796-003-01-01","1796-003-01-01-01-04",3/7/1796,8,"3 U.S. 199",,"1 L. Ed. 568","1796 U.S. LEXIS 400",1796,202,"Rutledge",,"WARE, ADMINSITRATOR OF JONES, PLAINTIFF IN ERROR, VERSUS HYLTON et al.",2/6/1796,,193,,138,,13,,,0,436,,436,,0,1,,1,3,3,0,1,0,0,100050,10,2,0,2,4,1,148,"NULL",,3,1,5,0,6,"JIredell",1,2,2,2,,
"1796-003","1796-003-01","1796-003-01-01","1796-003-01-01-01-05",3/7/1796,8,"3 U.S. 199",,"1 L. Ed. 568","1796 U.S. LEXIS 400",1796,202,"Rutledge",,"WARE, ADMINSITRATOR OF JONES, PLAINTIFF IN ERROR, VERSUS HYLTON et al.",2/6/1796,,193,,138,,13,,,0,436,,436,,0,1,,1,3,3,0,1,0,0,100050,10,2,0,2,4,1,148,"NULL",,3,1,5,0,8,"WPaterson",1,2,2,2,,
"1796-003","1796-003-01","1796-003-01-01","1796-003-01-01-01-06",3/7/1796,8,"3 U.S. 199",,"1 L. Ed. 568","1796 U.S. LEXIS 400",1796,202,"Rutledge",,"WARE, ADMINSITRATOR OF JONES, PLAINTIFF IN ERROR, VERSUS HYLTON et al.",2/6/1796,,193,,138,,13,,,0,436,,436,,0,1,,1,3,3,0,1,0,0,100050,10,2,0,2,4,1,148,"NULL",,3,1,5,0,10,"SChase",1,2,2,2,,
"1796-004","1796-004-01","1796-004-01-01","1796-004-01-01-01-01",3/8/1796,8,"3 U.S. 171",,"1 L. Ed. 556","1796 U.S. LEXIS 397",1796,301,"Ellsworth",,"HYLTON, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/23/1796,,138,,27,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,120010,12,2,0,1,,1,110,"NULL",,4,1,4,0,11,"OEllsworth",,,,,,
"1796-004","1796-004-01","1796-004-01-01","1796-004-01-01-01-02",3/8/1796,8,"3 U.S. 171",,"1 L. Ed. 556","1796 U.S. LEXIS 397",1796,301,"Ellsworth",,"HYLTON, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/23/1796,,138,,27,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,120010,12,2,0,1,,1,110,"NULL",,4,1,4,0,3,"WCushing",,,,,,
"1796-004","1796-004-01","1796-004-01-01","1796-004-01-01-01-03",3/8/1796,8,"3 U.S. 171",,"1 L. Ed. 556","1796 U.S. LEXIS 397",1796,301,"Ellsworth",,"HYLTON, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/23/1796,,138,,27,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,120010,12,2,0,1,,1,110,"NULL",,4,1,4,0,4,"JWilson",3,2,2,2,,
"1796-004","1796-004-01","1796-004-01-01","1796-004-01-01-01-04",3/8/1796,8,"3 U.S. 171",,"1 L. Ed. 556","1796 U.S. LEXIS 397",1796,301,"Ellsworth",,"HYLTON, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/23/1796,,138,,27,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,120010,12,2,0,1,,1,110,"NULL",,4,1,4,0,6,"JIredell",3,2,2,2,,
"1796-004","1796-004-01","1796-004-01-01","1796-004-01-01-01-05",3/8/1796,8,"3 U.S. 171",,"1 L. Ed. 556","1796 U.S. LEXIS 397",1796,301,"Ellsworth",,"HYLTON, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/23/1796,,138,,27,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,120010,12,2,0,1,,1,110,"NULL",,4,1,4,0,8,"WPaterson",3,2,2,2,,
"1796-004","1796-004-01","1796-004-01-01","1796-004-01-01-01-06",3/8/1796,8,"3 U.S. 171",,"1 L. Ed. 556","1796 U.S. LEXIS 397",1796,301,"Ellsworth",,"HYLTON, PLAINTIFF IN ERROR, VERSUS THE UNITED STATES",2/23/1796,,138,,27,,13,,,0,436,,436,,0,1,,2,1,2,0,0,0,0,120010,12,2,0,1,,1,110,"NULL",,4,1,4,0,10,"SChase",3,2,2,2,,
"1796-005","1796-005-01","1796-005-01-01","1796-005-01-01-01-01",3/14/1796,6,"3 U.S. 285",,"1 L. Ed. 605","1796 U.S. LEXIS 401",1796,301,"Ellsworth",,"GEYER, et al. VERSUS MICHEL, et al. AND THE SHIP DEN ONZEKEREN",3/3/1796,,195,,116,,13,,,0,114,,432,,0,1,3,2,1,2,0,0,0,0,80070,8,2,0,3,,6,600,,,11,1,6,0,11,"OEllsworth",1,1,2,2,,
"1796-005","1796-005-01","1796-005-01-01","1796-005-01-01-01-02",3/14/1796,6,"3 U.S. 285",,"1 L. Ed. 605","1796 U.S. LEXIS 401",1796,301,"Ellsworth",,"GEYER, et al. VERSUS MICHEL, et al. AND THE SHIP DEN ONZEKEREN",3/3/1796,,195,,116,,13,,,0,114,,432,,0,1,3,2,1,2,0,0,0,0,80070,8,2,0,3,,6,600,,,11,1,6,0,3,"WCushing",1,1,2,2,,
"1796-005","1796-005-01","1796-005-01-01","1796-005-01-01-01-03",3/14/1796,6,"3 U.S. 285",,"1 L. Ed. 605","1796 U.S. LEXIS 401",1796,301,"Ellsworth",,"GEYER, et al. VERSUS MICHEL, et al. AND THE SHIP DEN ONZEKEREN",3/3/1796,,195,,116,,13,,,0,114,,432,,0,1,3,2,1,2,0,0,0,0,80070,8,2,0,3,,6,600,,,11,1,6,0,4,"JWilson",1,1,2,2,,
"1796-005","1796-005-01","1796-005-01-01","1796-005-01-01-01-04",3/14/1796,6,"3 U.S. 285",,"1 L. Ed. 605","1796 U.S. LEXIS 401",1796,301,"Ellsworth",,"GEYER, et al. VERSUS MICHEL, et al. AND THE SHIP DEN ONZEKEREN",3/3/1796,,195,,116,,13,,,0,114,,432,,0,1,3,2,1,2,0,0,0,0,80070,8,2,0,3,,6,600,,,11,1,6,0,6,"JIredell",1,1,2,2,,
"1796-005","1796-005-01","1796-005-01-01","1796-005-01-01-01-05",3/14/1796,6,"3 U.S. 285",,"1 L. Ed. 605","1796 U.S. LEXIS 401",1796,301,"Ellsworth",,"GEYER, et al. VERSUS MICHEL, et al. AND THE SHIP DEN ONZEKEREN",3/3/1796,,195,,116,,13,,,0,114,,432,,0,1,3,2,1,2,0,0,0,0,80070,8,2,0,3,,6,600,,,11,1,6,0,8,"WPaterson",1,1,2,2,,
